cement,slag,ash,water,superplastic,coarseagg,fineagg,age,strength
333.0 ,0.0 ,0.0 ,192.0 ,0.0 ,931.2 ,842.6 ,3 ,15.62 
255.0 ,0.0 ,0.0 ,192.0 ,0.0 ,889.8 ,945.0 ,90 ,21.86 
255.0 ,0.0 ,0.0 ,192.0 ,0.0 ,889.8 ,945.0 ,7 ,10.22 
289.0 ,0.0 ,0.0 ,192.0 ,0.0 ,913.2 ,895.3 ,7 ,14.60 
255.0 ,0.0 ,0.0 ,192.0 ,0.0 ,889.8 ,945.0 ,28 ,18.75 
333.0 ,0.0 ,0.0 ,192.0 ,0.0 ,931.2 ,842.6 ,28 ,31.97 
333.0 ,0.0 ,0.0 ,192.0 ,0.0 ,931.2 ,842.6 ,7 ,23.40 
289.0 ,0.0 ,0.0 ,192.0 ,0.0 ,913.2 ,895.3 ,28 ,25.57 
333.0 ,0.0 ,0.0 ,192.0 ,0.0 ,931.2 ,842.6 ,90 ,41.68 
393.0 ,0.0 ,0.0 ,192.0 ,0.0 ,940.6 ,785.6 ,7 ,27.74 
255.0 ,0.0 ,0.0 ,192.0 ,0.0 ,889.8 ,945.0 ,3 ,8.20 
158.8 ,238.2 ,0.0 ,185.7 ,0.0 ,1040.6 ,734.3 ,7 ,9.62 
239.6 ,359.4 ,0.0 ,185.7 ,0.0 ,941.6 ,664.3 ,7 ,25.42 
238.2 ,158.8 ,0.0 ,185.7 ,0.0 ,1040.6 ,734.3 ,7 ,15.69 
181.9 ,272.8 ,0.0 ,185.7 ,0.0 ,1012.4 ,714.3 ,28 ,27.94 
193.5 ,290.2 ,0.0 ,185.7 ,0.0 ,998.2 ,704.3 ,28 ,32.63 
255.5 ,170.3 ,0.0 ,185.7 ,0.0 ,1026.6 ,724.3 ,7 ,17.24 
272.8 ,181.9 ,0.0 ,185.7 ,0.0 ,1012.4 ,714.3 ,7 ,19.77 
239.6 ,359.4 ,0.0 ,185.7 ,0.0 ,941.6 ,664.3 ,28 ,39.44 
220.8 ,147.2 ,0.0 ,185.7 ,0.0 ,1055.0 ,744.3 ,28 ,25.75 
397.0 ,0.0 ,0.0 ,185.7 ,0.0 ,1040.6 ,734.3 ,28 ,33.08 
382.5 ,0.0 ,0.0 ,185.7 ,0.0 ,1047.8 ,739.3 ,7 ,24.07 
210.7 ,316.1 ,0.0 ,185.7 ,0.0 ,977.0 ,689.3 ,7 ,21.82 
158.8 ,238.2 ,0.0 ,185.7 ,0.0 ,1040.6 ,734.3 ,28 ,21.07 
295.8 ,0.0 ,0.0 ,185.7 ,0.0 ,1091.4 ,769.3 ,7 ,14.84 
255.5 ,170.3 ,0.0 ,185.7 ,0.0 ,1026.6 ,724.3 ,28 ,32.05 
203.5 ,135.7 ,0.0 ,185.7 ,0.0 ,1076.2 ,759.3 ,7 ,11.96 
397.0 ,0.0 ,0.0 ,185.7 ,0.0 ,1040.6 ,734.3 ,7 ,25.45 
381.4 ,0.0 ,0.0 ,185.7 ,0.0 ,1104.6 ,784.3 ,28 ,22.49 
295.8 ,0.0 ,0.0 ,185.7 ,0.0 ,1091.4 ,769.3 ,28 ,25.22 
228.0 ,342.1 ,0.0 ,185.7 ,0.0 ,955.8 ,674.3 ,28 ,39.70 
220.8 ,147.2 ,0.0 ,185.7 ,0.0 ,1055.0 ,744.3 ,7 ,13.09 
316.1 ,210.7 ,0.0 ,185.7 ,0.0 ,977.0 ,689.3 ,28 ,38.70 
135.7 ,203.5 ,0.0 ,185.7 ,0.0 ,1076.2 ,759.3 ,7 ,7.51 
238.1 ,0.0 ,0.0 ,185.7 ,0.0 ,1118.8 ,789.3 ,28 ,17.58 
339.2 ,0.0 ,0.0 ,185.7 ,0.0 ,1069.2 ,754.3 ,7 ,21.18 
135.7 ,203.5 ,0.0 ,185.7 ,0.0 ,1076.2 ,759.3 ,28 ,18.20 
193.5 ,290.2 ,0.0 ,185.7 ,0.0 ,998.2 ,704.3 ,7 ,17.20 
203.5 ,135.7 ,0.0 ,185.7 ,0.0 ,1076.2 ,759.3 ,28 ,22.63 
290.2 ,193.5 ,0.0 ,185.7 ,0.0 ,998.2 ,704.3 ,7 ,21.86 
181.9 ,272.8 ,0.0 ,185.7 ,0.0 ,1012.4 ,714.3 ,7 ,12.37 
170.3 ,155.5 ,0.0 ,185.7 ,0.0 ,1026.6 ,724.3 ,28 ,25.73 
210.7 ,316.1 ,0.0 ,185.7 ,0.0 ,977.0 ,689.3 ,28 ,37.81 
228.0 ,342.1 ,0.0 ,185.7 ,0.0 ,955.8 ,674.3 ,7 ,21.92 
290.2 ,193.5 ,0.0 ,185.7 ,0.0 ,998.2 ,704.3 ,28 ,33.04 
381.4 ,0.0 ,0.0 ,185.7 ,0.0 ,1104.6 ,784.3 ,7 ,14.54 
238.2 ,158.8 ,0.0 ,185.7 ,0.0 ,1040.6 ,734.3 ,28 ,26.91 
186.2 ,124.1 ,0.0 ,185.7 ,0.0 ,1083.4 ,764.3 ,7 ,8.00 
339.2 ,0.0 ,0.0 ,185.7 ,0.0 ,1069.2 ,754.3 ,28 ,31.90 
238.1 ,0.0 ,0.0 ,185.7 ,0.0 ,1118.8 ,789.3 ,7 ,10.34 
252.5 ,0.0 ,0.0 ,185.7 ,0.0 ,1111.6 ,784.3 ,28 ,19.77 
382.5 ,0.0 ,0.0 ,185.7 ,0.0 ,1047.8 ,739.3 ,28 ,37.44 
252.5 ,0.0 ,0.0 ,185.7 ,0.0 ,1111.6 ,784.3 ,7 ,11.48 
316.1 ,210.7 ,0.0 ,185.7 ,0.0 ,977.0 ,689.3 ,7 ,24.44 
186.2 ,124.1 ,0.0 ,185.7 ,0.0 ,1083.4 ,764.3 ,28 ,17.60 
170.3 ,155.5 ,0.0 ,185.7 ,0.0 ,1026.6 ,724.3 ,7 ,10.73 
272.8 ,181.9 ,0.0 ,185.7 ,0.0 ,1012.4 ,714.3 ,28 ,31.38 
339.0 ,0.0 ,0.0 ,197.0 ,0.0 ,968.0 ,781.0 ,3 ,13.22 
339.0 ,0.0 ,0.0 ,197.0 ,0.0 ,968.0 ,781.0 ,7 ,20.97 
339.0 ,0.0 ,0.0 ,197.0 ,0.0 ,968.0 ,781.0 ,14 ,27.04 
339.0 ,0.0 ,0.0 ,197.0 ,0.0 ,968.0 ,781.0 ,28 ,32.04 
339.0 ,0.0 ,0.0 ,197.0 ,0.0 ,968.0 ,781.0 ,90 ,35.17 
339.0 ,0.0 ,0.0 ,197.0 ,0.0 ,968.0 ,781.0 ,180 ,36.45 
339.0 ,0.0 ,0.0 ,197.0 ,0.0 ,968.0 ,781.0 ,365 ,38.89 
236.0 ,0.0 ,0.0 ,194.0 ,0.0 ,968.0 ,885.0 ,3 ,6.47 
236.0 ,0.0 ,0.0 ,194.0 ,0.0 ,968.0 ,885.0 ,14 ,12.84 
236.0 ,0.0 ,0.0 ,194.0 ,0.0 ,968.0 ,885.0 ,28 ,18.42 
236.0 ,0.0 ,0.0 ,194.0 ,0.0 ,968.0 ,885.0 ,90 ,21.95 
236.0 ,0.0 ,0.0 ,193.0 ,0.0 ,968.0 ,885.0 ,180 ,24.10 
236.0 ,0.0 ,0.0 ,193.0 ,0.0 ,968.0 ,885.0 ,365 ,25.08 
277.0 ,0.0 ,0.0 ,191.0 ,0.0 ,968.0 ,856.0 ,14 ,21.26 
277.0 ,0.0 ,0.0 ,191.0 ,0.0 ,968.0 ,856.0 ,28 ,25.97 
277.0 ,0.0 ,0.0 ,191.0 ,0.0 ,968.0 ,856.0 ,3 ,11.36 
277.0 ,0.0 ,0.0 ,191.0 ,0.0 ,968.0 ,856.0 ,90 ,31.25 
277.0 ,0.0 ,0.0 ,191.0 ,0.0 ,968.0 ,856.0 ,180 ,32.33 
277.0 ,0.0 ,0.0 ,191.0 ,0.0 ,968.0 ,856.0 ,360 ,33.70 
254.0 ,0.0 ,0.0 ,198.0 ,0.0 ,968.0 ,863.0 ,3 ,9.31 
254.0 ,0.0 ,0.0 ,198.0 ,0.0 ,968.0 ,863.0 ,90 ,26.94 
254.0 ,0.0 ,0.0 ,198.0 ,0.0 ,968.0 ,863.0 ,180 ,27.63 
254.0 ,0.0 ,0.0 ,198.0 ,0.0 ,968.0 ,863.0 ,365 ,29.79 
307.0 ,0.0 ,0.0 ,193.0 ,0.0 ,968.0 ,812.0 ,180 ,34.49 
307.0 ,0.0 ,0.0 ,193.0 ,0.0 ,968.0 ,812.0 ,365 ,36.15 
307.0 ,0.0 ,0.0 ,193.0 ,0.0 ,968.0 ,812.0 ,3 ,12.54 
307.0 ,0.0 ,0.0 ,193.0 ,0.0 ,968.0 ,812.0 ,28 ,27.53 
307.0 ,0.0 ,0.0 ,193.0 ,0.0 ,968.0 ,812.0 ,90 ,32.92 
236.0 ,0.0 ,0.0 ,193.0 ,0.0 ,968.0 ,885.0 ,7 ,9.99 
200.0 ,0.0 ,0.0 ,180.0 ,0.0 ,1125.0 ,845.0 ,7 ,7.84 
200.0 ,0.0 ,0.0 ,180.0 ,0.0 ,1125.0 ,845.0 ,28 ,12.25 
225.0 ,0.0 ,0.0 ,181.0 ,0.0 ,1113.0 ,833.0 ,7 ,11.17 
225.0 ,0.0 ,0.0 ,181.0 ,0.0 ,1113.0 ,833.0 ,28 ,17.34 
325.0 ,0.0 ,0.0 ,184.0 ,0.0 ,1063.0 ,783.0 ,7 ,17.54 
325.0 ,0.0 ,0.0 ,184.0 ,0.0 ,1063.0 ,783.0 ,28 ,30.57 
275.0 ,0.0 ,0.0 ,183.0 ,0.0 ,1088.0 ,808.0 ,7 ,14.20 
275.0 ,0.0 ,0.0 ,183.0 ,0.0 ,1088.0 ,808.0 ,28 ,24.50 
300.0 ,0.0 ,0.0 ,184.0 ,0.0 ,1075.0 ,795.0 ,7 ,15.58 
300.0 ,0.0 ,0.0 ,184.0 ,0.0 ,1075.0 ,795.0 ,28 ,26.85 
375.0 ,0.0 ,0.0 ,186.0 ,0.0 ,1038.0 ,758.0 ,7 ,26.06 
375.0 ,0.0 ,0.0 ,186.0 ,0.0 ,1038.0 ,758.0 ,28 ,38.21 
400.0 ,0.0 ,0.0 ,187.0 ,0.0 ,1025.0 ,745.0 ,28 ,43.70 
400.0 ,0.0 ,0.0 ,187.0 ,0.0 ,1025.0 ,745.0 ,7 ,30.14 
250.0 ,0.0 ,0.0 ,182.0 ,0.0 ,1100.0 ,820.0 ,7 ,12.73 
250.0 ,0.0 ,0.0 ,182.0 ,0.0 ,1100.0 ,820.0 ,28 ,20.87 
350.0 ,0.0 ,0.0 ,186.0 ,0.0 ,1050.0 ,770.0 ,7 ,20.28 
350.0 ,0.0 ,0.0 ,186.0 ,0.0 ,1050.0 ,770.0 ,28 ,34.29 
203.5 ,305.3 ,0.0 ,203.5 ,0.0 ,963.4 ,630.0 ,7 ,19.54 
250.2 ,166.8 ,0.0 ,203.5 ,0.0 ,977.6 ,694.1 ,90 ,47.71 
157.0 ,236.0 ,0.0 ,192.0 ,0.0 ,935.4 ,781.2 ,90 ,43.38 
141.3 ,212.0 ,0.0 ,203.5 ,0.0 ,971.8 ,748.5 ,28 ,29.89 
166.8 ,250.2 ,0.0 ,203.5 ,0.0 ,975.6 ,692.6 ,3 ,6.90 
122.6 ,183.9 ,0.0 ,203.5 ,0.0 ,958.2 ,800.1 ,90 ,33.19 
183.9 ,122.6 ,0.0 ,203.5 ,0.0 ,959.2 ,800.0 ,3 ,4.90 
102.0 ,153.0 ,0.0 ,192.0 ,0.0 ,887.0 ,942.0 ,3 ,4.57 
102.0 ,153.0 ,0.0 ,192.0 ,0.0 ,887.0 ,942.0 ,90 ,25.46 
122.6 ,183.9 ,0.0 ,203.5 ,0.0 ,958.2 ,800.1 ,28 ,24.29 
166.8 ,250.2 ,0.0 ,203.5 ,0.0 ,975.6 ,692.6 ,28 ,33.95 
200.0 ,133.0 ,0.0 ,192.0 ,0.0 ,965.4 ,806.2 ,3 ,11.41 
108.3 ,162.4 ,0.0 ,203.5 ,0.0 ,938.2 ,849.0 ,28 ,20.59 
305.3 ,203.5 ,0.0 ,203.5 ,0.0 ,965.4 ,631.0 ,7 ,25.89 
108.3 ,162.4 ,0.0 ,203.5 ,0.0 ,938.2 ,849.0 ,90 ,29.23 
116.0 ,173.0 ,0.0 ,192.0 ,0.0 ,909.8 ,891.9 ,90 ,31.02 
141.3 ,212.0 ,0.0 ,203.5 ,0.0 ,971.8 ,748.5 ,7 ,10.39 
157.0 ,236.0 ,0.0 ,192.0 ,0.0 ,935.4 ,781.2 ,28 ,33.66 
133.0 ,200.0 ,0.0 ,192.0 ,0.0 ,927.4 ,839.2 ,28 ,27.87 
250.2 ,166.8 ,0.0 ,203.5 ,0.0 ,977.6 ,694.1 ,7 ,19.35 
173.0 ,116.0 ,0.0 ,192.0 ,0.0 ,946.8 ,856.8 ,7 ,11.39 
192.0 ,288.0 ,0.0 ,192.0 ,0.0 ,929.8 ,716.1 ,3 ,12.79 
192.0 ,288.0 ,0.0 ,192.0 ,0.0 ,929.8 ,716.1 ,28 ,39.32 
153.0 ,102.0 ,0.0 ,192.0 ,0.0 ,888.0 ,943.1 ,3 ,4.78 
288.0 ,192.0 ,0.0 ,192.0 ,0.0 ,932.0 ,717.8 ,3 ,16.11 
305.3 ,203.5 ,0.0 ,203.5 ,0.0 ,965.4 ,631.0 ,28 ,43.38 
236.0 ,157.0 ,0.0 ,192.0 ,0.0 ,972.6 ,749.1 ,7 ,20.42 
173.0 ,116.0 ,0.0 ,192.0 ,0.0 ,946.8 ,856.8 ,3 ,6.94 
212.0 ,141.3 ,0.0 ,203.5 ,0.0 ,973.4 ,750.0 ,7 ,15.03 
236.0 ,157.0 ,0.0 ,192.0 ,0.0 ,972.6 ,749.1 ,3 ,13.57 
183.9 ,122.6 ,0.0 ,203.5 ,0.0 ,959.2 ,800.0 ,90 ,32.53 
166.8 ,250.2 ,0.0 ,203.5 ,0.0 ,975.6 ,692.6 ,7 ,15.75 
102.0 ,153.0 ,0.0 ,192.0 ,0.0 ,887.0 ,942.0 ,7 ,7.68 
288.0 ,192.0 ,0.0 ,192.0 ,0.0 ,932.0 ,717.8 ,28 ,38.80 
212.0 ,141.3 ,0.0 ,203.5 ,0.0 ,973.4 ,750.0 ,28 ,33.00 
102.0 ,153.0 ,0.0 ,192.0 ,0.0 ,887.0 ,942.0 ,28 ,17.28 
173.0 ,116.0 ,0.0 ,192.0 ,0.0 ,946.8 ,856.8 ,28 ,24.28 
183.9 ,122.6 ,0.0 ,203.5 ,0.0 ,959.2 ,800.0 ,28 ,24.05 
133.0 ,200.0 ,0.0 ,192.0 ,0.0 ,927.4 ,839.2 ,90 ,36.59 
192.0 ,288.0 ,0.0 ,192.0 ,0.0 ,929.8 ,716.1 ,90 ,50.73 
133.0 ,200.0 ,0.0 ,192.0 ,0.0 ,927.4 ,839.2 ,7 ,13.66 
305.3 ,203.5 ,0.0 ,203.5 ,0.0 ,965.4 ,631.0 ,3 ,14.14 
236.0 ,157.0 ,0.0 ,192.0 ,0.0 ,972.6 ,749.1 ,90 ,47.78 
108.3 ,162.4 ,0.0 ,203.5 ,0.0 ,938.2 ,849.0 ,3 ,2.33 
157.0 ,236.0 ,0.0 ,192.0 ,0.0 ,935.4 ,781.2 ,7 ,16.89 
288.0 ,192.0 ,0.0 ,192.0 ,0.0 ,932.0 ,717.8 ,7 ,23.52 
212.0 ,141.3 ,0.0 ,203.5 ,0.0 ,973.4 ,750.0 ,3 ,6.81 
212.0 ,141.3 ,0.0 ,203.5 ,0.0 ,973.4 ,750.0 ,90 ,39.70 
153.0 ,102.0 ,0.0 ,192.0 ,0.0 ,888.0 ,943.1 ,28 ,17.96 
236.0 ,157.0 ,0.0 ,192.0 ,0.0 ,972.6 ,749.1 ,28 ,32.88 
116.0 ,173.0 ,0.0 ,192.0 ,0.0 ,909.8 ,891.9 ,28 ,22.35 
183.9 ,122.6 ,0.0 ,203.5 ,0.0 ,959.2 ,800.0 ,7 ,10.79 
108.3 ,162.4 ,0.0 ,203.5 ,0.0 ,938.2 ,849.0 ,7 ,7.72 
203.5 ,305.3 ,0.0 ,203.5 ,0.0 ,963.4 ,630.0 ,28 ,41.68 
203.5 ,305.3 ,0.0 ,203.5 ,0.0 ,963.4 ,630.0 ,3 ,9.56 
133.0 ,200.0 ,0.0 ,192.0 ,0.0 ,927.4 ,839.2 ,3 ,6.88 
288.0 ,192.0 ,0.0 ,192.0 ,0.0 ,932.0 ,717.8 ,90 ,50.53 
200.0 ,133.0 ,0.0 ,192.0 ,0.0 ,965.4 ,806.2 ,7 ,17.17 
200.0 ,133.0 ,0.0 ,192.0 ,0.0 ,965.4 ,806.2 ,28 ,30.44 
250.2 ,166.8 ,0.0 ,203.5 ,0.0 ,977.6 ,694.1 ,3 ,9.73 
122.6 ,183.9 ,0.0 ,203.5 ,0.0 ,958.2 ,800.1 ,3 ,3.32 
153.0 ,102.0 ,0.0 ,192.0 ,0.0 ,888.0 ,943.1 ,90 ,26.32 
200.0 ,133.0 ,0.0 ,192.0 ,0.0 ,965.4 ,806.2 ,90 ,43.25 
116.0 ,173.0 ,0.0 ,192.0 ,0.0 ,909.8 ,891.9 ,3 ,6.28 
173.0 ,116.0 ,0.0 ,192.0 ,0.0 ,946.8 ,856.8 ,90 ,32.10 
250.2 ,166.8 ,0.0 ,203.5 ,0.0 ,977.6 ,694.1 ,28 ,36.96 
305.3 ,203.5 ,0.0 ,203.5 ,0.0 ,965.4 ,631.0 ,90 ,54.60 
192.0 ,288.0 ,0.0 ,192.0 ,0.0 ,929.8 ,716.1 ,7 ,21.48 
157.0 ,236.0 ,0.0 ,192.0 ,0.0 ,935.4 ,781.2 ,3 ,9.69 
153.0 ,102.0 ,0.0 ,192.0 ,0.0 ,888.0 ,943.1 ,7 ,8.37 
141.3 ,212.0 ,0.0 ,203.5 ,0.0 ,971.8 ,748.5 ,90 ,39.66 
116.0 ,173.0 ,0.0 ,192.0 ,0.0 ,909.8 ,891.9 ,7 ,10.09 
141.3 ,212.0 ,0.0 ,203.5 ,0.0 ,971.8 ,748.5 ,3 ,4.83 
122.6 ,183.9 ,0.0 ,203.5 ,0.0 ,958.2 ,800.1 ,7 ,10.35 
166.8 ,250.2 ,0.0 ,203.5 ,0.0 ,975.6 ,692.6 ,90 ,43.57 
203.5 ,305.3 ,0.0 ,203.5 ,0.0 ,963.4 ,630.0 ,90 ,51.86 
310.0 ,0.0 ,0.0 ,192.0 ,0.0 ,1012.0 ,830.0 ,3 ,11.85 
310.0 ,0.0 ,0.0 ,192.0 ,0.0 ,1012.0 ,830.0 ,7 ,17.24 
310.0 ,0.0 ,0.0 ,192.0 ,0.0 ,1012.0 ,830.0 ,28 ,27.83 
310.0 ,0.0 ,0.0 ,192.0 ,0.0 ,1012.0 ,830.0 ,90 ,35.76 
310.0 ,0.0 ,0.0 ,192.0 ,0.0 ,1012.0 ,830.0 ,120 ,38.70 
331.0 ,0.0 ,0.0 ,192.0 ,0.0 ,1025.0 ,821.0 ,3 ,14.31 
331.0 ,0.0 ,0.0 ,192.0 ,0.0 ,1025.0 ,821.0 ,7 ,17.44 
331.0 ,0.0 ,0.0 ,192.0 ,0.0 ,1025.0 ,821.0 ,28 ,31.74 
331.0 ,0.0 ,0.0 ,192.0 ,0.0 ,1025.0 ,821.0 ,90 ,37.91 
331.0 ,0.0 ,0.0 ,192.0 ,0.0 ,1025.0 ,821.0 ,120 ,39.38 
349.0 ,0.0 ,0.0 ,192.0 ,0.0 ,1056.0 ,809.0 ,3 ,15.87 
349.0 ,0.0 ,0.0 ,192.0 ,0.0 ,1056.0 ,809.0 ,7 ,9.01 
349.0 ,0.0 ,0.0 ,192.0 ,0.0 ,1056.0 ,809.0 ,28 ,33.61 
349.0 ,0.0 ,0.0 ,192.0 ,0.0 ,1056.0 ,809.0 ,90 ,40.66 
349.0 ,0.0 ,0.0 ,192.0 ,0.0 ,1056.0 ,809.0 ,120 ,40.86 
238.0 ,0.0 ,0.0 ,186.0 ,0.0 ,1119.0 ,789.0 ,7 ,12.05 
238.0 ,0.0 ,0.0 ,186.0 ,0.0 ,1119.0 ,789.0 ,28 ,17.54 
296.0 ,0.0 ,0.0 ,186.0 ,0.0 ,1090.0 ,769.0 ,7 ,18.91 
296.0 ,0.0 ,0.0 ,186.0 ,0.0 ,1090.0 ,769.0 ,28 ,25.18 
297.0 ,0.0 ,0.0 ,186.0 ,0.0 ,1040.0 ,734.0 ,7 ,30.96 
480.0 ,0.0 ,0.0 ,192.0 ,0.0 ,936.0 ,721.0 ,28 ,43.89 
480.0 ,0.0 ,0.0 ,192.0 ,0.0 ,936.0 ,721.0 ,90 ,54.28 
397.0 ,0.0 ,0.0 ,186.0 ,0.0 ,1040.0 ,734.0 ,28 ,36.94 
281.0 ,0.0 ,0.0 ,186.0 ,0.0 ,1104.0 ,774.0 ,7 ,14.50 
281.0 ,0.0 ,0.0 ,185.0 ,0.0 ,1104.0 ,774.0 ,28 ,22.44 
500.0 ,0.0 ,0.0 ,200.0 ,0.0 ,1125.0 ,613.0 ,1 ,12.64 
500.0 ,0.0 ,0.0 ,200.0 ,0.0 ,1125.0 ,613.0 ,3 ,26.06 
500.0 ,0.0 ,0.0 ,200.0 ,0.0 ,1125.0 ,613.0 ,7 ,33.21 
500.0 ,0.0 ,0.0 ,200.0 ,0.0 ,1125.0 ,613.0 ,14 ,36.94 
500.0 ,0.0 ,0.0 ,200.0 ,0.0 ,1125.0 ,613.0 ,28 ,44.09 
540.0 ,0.0 ,0.0 ,173.0 ,0.0 ,1125.0 ,613.0 ,7 ,52.61 
540.0 ,0.0 ,0.0 ,173.0 ,0.0 ,1125.0 ,613.0 ,14 ,59.76 
540.0 ,0.0 ,0.0 ,173.0 ,0.0 ,1125.0 ,613.0 ,28 ,67.31 
540.0 ,0.0 ,0.0 ,173.0 ,0.0 ,1125.0 ,613.0 ,90 ,69.66 
540.0 ,0.0 ,0.0 ,173.0 ,0.0 ,1125.0 ,613.0 ,180 ,71.62 
540.0 ,0.0 ,0.0 ,173.0 ,0.0 ,1125.0 ,613.0 ,270 ,74.17 
350.0 ,0.0 ,0.0 ,203.0 ,0.0 ,974.0 ,775.0 ,7 ,18.13 
350.0 ,0.0 ,0.0 ,203.0 ,0.0 ,974.0 ,775.0 ,14 ,22.53 
350.0 ,0.0 ,0.0 ,203.0 ,0.0 ,974.0 ,775.0 ,28 ,27.34 
350.0 ,0.0 ,0.0 ,203.0 ,0.0 ,974.0 ,775.0 ,56 ,29.98 
350.0 ,0.0 ,0.0 ,203.0 ,0.0 ,974.0 ,775.0 ,90 ,31.35 
350.0 ,0.0 ,0.0 ,203.0 ,0.0 ,974.0 ,775.0 ,180 ,32.72 
385.0 ,0.0 ,0.0 ,186.0 ,0.0 ,966.0 ,763.0 ,1 ,6.27 
385.0 ,0.0 ,0.0 ,186.0 ,0.0 ,966.0 ,763.0 ,3 ,14.70 
385.0 ,0.0 ,0.0 ,186.0 ,0.0 ,966.0 ,763.0 ,7 ,23.22 
385.0 ,0.0 ,0.0 ,186.0 ,0.0 ,966.0 ,763.0 ,14 ,27.92 
385.0 ,0.0 ,0.0 ,186.0 ,0.0 ,966.0 ,763.0 ,28 ,31.35 
331.0 ,0.0 ,0.0 ,192.0 ,0.0 ,978.0 ,825.0 ,180 ,39.00 
331.0 ,0.0 ,0.0 ,192.0 ,0.0 ,978.0 ,825.0 ,360 ,41.24 
349.0 ,0.0 ,0.0 ,192.0 ,0.0 ,1047.0 ,806.0 ,3 ,14.99 
331.0 ,0.0 ,0.0 ,192.0 ,0.0 ,978.0 ,825.0 ,3 ,13.52 
382.0 ,0.0 ,0.0 ,186.0 ,0.0 ,1047.0 ,739.0 ,7 ,24.00 
382.0 ,0.0 ,0.0 ,186.0 ,0.0 ,1047.0 ,739.0 ,28 ,37.42 
382.0 ,0.0 ,0.0 ,186.0 ,0.0 ,1111.0 ,784.0 ,7 ,11.47 
281.0 ,0.0 ,0.0 ,186.0 ,0.0 ,1104.0 ,774.0 ,28 ,22.44 
339.0 ,0.0 ,0.0 ,185.0 ,0.0 ,1069.0 ,754.0 ,7 ,21.16 
339.0 ,0.0 ,0.0 ,185.0 ,0.0 ,1069.0 ,754.0 ,28 ,31.84 
295.0 ,0.0 ,0.0 ,185.0 ,0.0 ,1069.0 ,769.0 ,7 ,14.80 
295.0 ,0.0 ,0.0 ,185.0 ,0.0 ,1069.0 ,769.0 ,28 ,25.18 
238.0 ,0.0 ,0.0 ,185.0 ,0.0 ,1118.0 ,789.0 ,28 ,17.54 
296.0 ,0.0 ,0.0 ,192.0 ,0.0 ,1085.0 ,765.0 ,7 ,14.20 
296.0 ,0.0 ,0.0 ,192.0 ,0.0 ,1085.0 ,765.0 ,28 ,21.65 
296.0 ,0.0 ,0.0 ,192.0 ,0.0 ,1085.0 ,765.0 ,90 ,29.39 
331.0 ,0.0 ,0.0 ,192.0 ,0.0 ,879.0 ,825.0 ,3 ,13.52 
331.0 ,0.0 ,0.0 ,192.0 ,0.0 ,978.0 ,825.0 ,7 ,16.26 
331.0 ,0.0 ,0.0 ,192.0 ,0.0 ,978.0 ,825.0 ,28 ,31.45 
331.0 ,0.0 ,0.0 ,192.0 ,0.0 ,978.0 ,825.0 ,90 ,37.23 
349.0 ,0.0 ,0.0 ,192.0 ,0.0 ,1047.0 ,806.0 ,7 ,18.13 
349.0 ,0.0 ,0.0 ,192.0 ,0.0 ,1047.0 ,806.0 ,28 ,32.72 
349.0 ,0.0 ,0.0 ,192.0 ,0.0 ,1047.0 ,806.0 ,90 ,39.49 
349.0 ,0.0 ,0.0 ,192.0 ,0.0 ,1047.0 ,806.0 ,180 ,41.05 
349.0 ,0.0 ,0.0 ,192.0 ,0.0 ,1047.0 ,806.0 ,360 ,42.13 
302.0 ,0.0 ,0.0 ,203.0 ,0.0 ,974.0 ,817.0 ,14 ,18.13 
302.0 ,0.0 ,0.0 ,203.0 ,0.0 ,974.0 ,817.0 ,180 ,26.74 
525.0 ,0.0 ,0.0 ,189.0 ,0.0 ,1125.0 ,613.0 ,180 ,61.92 
500.0 ,0.0 ,0.0 ,200.0 ,0.0 ,1125.0 ,613.0 ,90 ,47.22 
500.0 ,0.0 ,0.0 ,200.0 ,0.0 ,1125.0 ,613.0 ,180 ,51.04 
500.0 ,0.0 ,0.0 ,200.0 ,0.0 ,1125.0 ,613.0 ,270 ,55.16 
540.0 ,0.0 ,0.0 ,173.0 ,0.0 ,1125.0 ,613.0 ,3 ,41.64 
252.0 ,0.0 ,0.0 ,185.0 ,0.0 ,1111.0 ,784.0 ,7 ,13.71 
252.0 ,0.0 ,0.0 ,185.0 ,0.0 ,1111.0 ,784.0 ,28 ,19.69 
339.0 ,0.0 ,0.0 ,185.0 ,0.0 ,1060.0 ,754.0 ,28 ,31.65 
393.0 ,0.0 ,0.0 ,192.0 ,0.0 ,940.0 ,758.0 ,3 ,19.11 
393.0 ,0.0 ,0.0 ,192.0 ,0.0 ,940.0 ,758.0 ,28 ,39.58 
393.0 ,0.0 ,0.0 ,192.0 ,0.0 ,940.0 ,758.0 ,90 ,48.79 
382.0 ,0.0 ,0.0 ,185.0 ,0.0 ,1047.0 ,739.0 ,7 ,24.00 
382.0 ,0.0 ,0.0 ,185.0 ,0.0 ,1047.0 ,739.0 ,28 ,37.42 
252.0 ,0.0 ,0.0 ,186.0 ,0.0 ,1111.0 ,784.0 ,7 ,11.47 
252.0 ,0.0 ,0.0 ,185.0 ,0.0 ,1111.0 ,784.0 ,28 ,19.69 
310.0 ,0.0 ,0.0 ,192.0 ,0.0 ,970.0 ,850.0 ,7 ,14.99 
310.0 ,0.0 ,0.0 ,192.0 ,0.0 ,970.0 ,850.0 ,28 ,27.92 
